text,ref,translated,source_zip_file,similarity_score,language_pair,source_lang,target_lang,model,file_path,similarity_score_pct,Unnamed: 2,Unnamed: 3
"Ɛbɛyɛ yie a, ka nnwuma a woreyɛ no ho nsɛm kyerɛ obi a ɔbɛn wo, na srɛ no sɛ ɔnhwɛ mma wo sɛ deɛ ɛsɛ sɛ woyɛ ara na woreyɛ no anaa?","If possible, tell someone close to you about the activities you are doing, and ask them to make sure that you are doing what you should be doing.","If possible, tell someone close to you about the work you are doing and ask them to check if you are doing it the way it should be done.",run_1,0.72998046875,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,72.998046875,,
"Saa mansini yi mu no, nnipa (47.0%) na wɔdi ohia buruburoo.","in this district, 47.0% of the total population live in extreme poverty.","In this district, 47.0% of the people live in extreme poverty.",run_1,0.98876953125,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,98.876953125,,
"Di nnuane pa; Sɛdeɛ nipadua no hia nnuane a ahoɔdennuro wɔ mu ansa na atumi ayɛ adwuma yie no, saa ara na adwene no nso hia nnuane a ahoɔden wɔ mu.","Eat good food; Just as the body needs nutritious foods to function properly, so the mind needs nutritious foods.","Eat good food; just as the body needs nutritious food to function well, so too does the mind need food that provides energy.",run_1,0.9345703125,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,93.45703125,,
"Ɛno nti, Nkrumah firi akwantuom baa Abibirem no, ɔkɔbɔɔ ne ho adwaa wɔ Guinea a wantumi amma Ghana bio kɔpem sɛ kokoram kum no wɔ Bucharest wɔ 1972 mu.","As a result, when Nkrumah returned from his trip to Africa, he settled in Guinea and was unable to return to Ghana until he died of cancer in Bucharest.","Because of this, when Nkrumah returned from his travels to Africa, he went into exile in Guinea and could not return to Ghana again until cancer killed him in Bucharest in 1972.",run_1,0.93212890625,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,93.212890625,,
"Nsonsonoeɛ a ɛda abusua din ne edin ahodoɔ a aka no nyinaa mu ne sɛ, abusua din nko ara ne edin a wɔhyɛda de ma abɔfra bi.","The difference between a family name and all the other names is that, family name is the only name specifically given to a child.",The difference between a family name and all other names is that a family name is the only name that is intentionally given to a child.,run_1,0.9853515625,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,98.53515625,,
"Yei nti, wɔrebɔ mmarahyɛbadwafoɔ yi aba so sɛ wɔatumi de akokoɔduro ayɛ biribi a ɛte saa.",The public applauded the Parliamentarians for their courage and boldness in taking necessary steps to address the financial challenges facing the country.,"Because of this, these parliamentarians are being praised for being able to courageously do something like this.",run_1,0.68115234375,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,68.115234375,,
"Deɛ adesua yi aboa yɛn ama yɛabɛhunu nyinaa ne sɛ, awia nna nyɛ berɛ sɛeɛ anaa biribi a ɛnyɛ sɛdeɛ nnipa binom susu no.",All that this study has helped us to notice is that daytime sleep is not a waste of time or something that some people think it is.,Everything that this study has helped us to realize is that daytime is not a waste of time or something different from what some people think.,run_1,0.8515625,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,85.15625,,
"Saa mmoawa yi tumi ba mmaa ne mmarima nyinaa mu, na ԑtumi de nyarewa binom te sԑ ᴐbaa agyapadeԑ ano kokoram, ᴐbaa agyapadeԑ no mu ankasa kokoram, ᴐbarima barima mu kokoram, agyanan kwan mu kokoram, kᴐkᴐbo ho kokoram ne menem kokoram brԑ nnipa.","These bacteria can occur in both men and women, and can cause certain diseases such as cervical cancer, cervical cancer, penile cancer, rectal cancer, laryngeal cancer and oral cancer.","These viruses can affect both women and men, and they can cause certain diseases such as cervical cancer, vaginal cancer, penile cancer, anal cancer, throat cancer, and mouth cancer in people.",run_1,0.80029296875,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,80.029296875,,
"Yɛka sɛ Resose mogya mu nhwehwɛmu a, na yɛrepɛ akyerɛ sɛn koraa?","When we say rhesus blood test, what do we mean?","When we say Resose blood test, what exactly are we trying to say?",run_1,0.6787109375,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,67.87109375,,
"Ɛnyɛ deɛ yɛabobɔ so yi nko ara na ɛyɛ adwenemuhaw ho nsɛnkyerɛnneɛ, pii ka ho.",What we have discussed are not the only signs of mental illness but there are other ones as well.,It is not only these things mentioned that are signs of mental distress; there are many others.,run_1,0.8212890625,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,82.12890625,,
"Dɔmkuo Kɛseɛ no redwene ho mpo dada sɛ wɔbɛtwe Mmarahyɛbadwam Kasamafo, Alban Bagbin de no akɔpue asɛnnibea kɛseɛ no anim wɔ Dome Kwabenya mmarahyɛbadwani no asɛnnie no ho.","The Grand Jury is already even considering dragging the Speaker of Parliament, Alban Bagbin to appear before the high court over the trial of Dome Kwabenya senator","The main opposition party is already considering dragging the Speaker of Parliament, Alban Bagbin, to the Supreme Court over the Dome-Kwabenya Member of Parliament's case.",run_1,0.6787109375,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,67.87109375,,
Ebinom nso tumi te nka sɛ wɔn akoma bɔ ntɛntɛm so.,Others may feel their heart beating faster.,Some people can also feel that their hearts are beating fast.,run_1,0.79443359375,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,79.443359375,,
"Sɛ wɔdua mako na ɛhyɛ aseɛ bere a, ne nyinaa mmere mmom, nanso bere pa mu no deɛ ɛtwa toɔ koraa no nso bere.","Peppers on the same plant ripen at various times; however, in time, even the last pepper on the plant will be ripe.","If you plant pepper and it starts to bear fruit, it does not all ripen at the same time, but in due season, even the very last one will ripen.",run_1,0.87255859375,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,87.255859375,,
"Ԑsiane saa nnepa a ԑwᴐ mu no nti, ԑbᴐ adwene no ho ban firi adwene mu nyarewa ho, na ԑsane boa ma mframa pa nso kᴐ adwene no mu.","Due its health benefits, it protects the brain from some mental infections and also help the brain to receive enough oxygen.","Because of the good nutrients it contains, it protects the brain from mental illnesses, and it also helps good air to reach the brain.",run_1,0.92236328125,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,92.236328125,,
Yɛgu so ara rehwɛ mogya mu nhwehwɛmu ahodoɔ a ɛsɛ sɛ ɔbaa ne ɔbarima bi yɛ ansa na wɔatu awadeɛ ho anammɔn.,We are still on the different blood test in which every boy or girl should perform before planning to get married.,We are still looking into the various blood tests that a man and a woman must undergo before taking steps toward marriage.,run_1,0.7685546875,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,76.85546875,,
"Ɛba no saa a, ɛmma akoma no mmɔ ntɛntɛm so nkyɛn sɛdeɛ ɛsɛ sɛ ɛbɔ no, ɛte ahoɔden a akoma no de bɔ mogya no so, na ɛkyikyi nsuo ahodoɔ bi nso a ne nyinaa ka bɔ mu ma akoma no ahoɔden.","In that case, it prevents the heart from beating rapidly under pressure beyond normal, and it makes the heart pump blood under low energy. It also releases some liquid in the body that are good for a healthy heart.","If that is the case, it does not cause the heart to beat faster than it should, it depends on the energy with which the heart pumps blood, and it also retains certain fluids, all of which combine to affect the heart's energy.",run_1,0.60791015625,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,60.791015625,,
"Ɛgyina hɔ ma sika, ɔdehyeɛ, pɛyɛ ne tumi.","Its stands for money, loyalty, equality and power.","It stands for money, royalty, equality, and power.",run_1,0.87548828125,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,87.548828125,,
"Ԑnam ahodoᴐ mmienu na ԑkata saa akwan yi ani, a wᴐn din ne Squamous ne Glandular nam.","There are two types of tissue covering the surface of these channels, namely Squamous and Glandular tissue.","There are two types of tissues that cover these pathways, and their names are Squamous and Glandular tissue.",run_1,0.8037109375,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,80.37109375,,
"Sɛ yɛhwɛ berɛ a Tuchel baa kuo yi mu wↄ Ↄpɛpↄn, 26, 2021 mu no a ↄne kuo yi akↄ akansie bebree.","Looking at when Tuchel came to the team in January 26, 2021, he has led the team to several league.","If we look at the time Tuchel joined this team in January 2021, he has played many matches with this team.",run_1,0.8251953125,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,82.51953125,,
"Nnipa binom taa de mako noa wɔn nnuane sɛdeɛ ɛbɛyɛ a wɔbɛtumi ate aduane no dɛ nanso afoforɔ deɛ, sɛ mako a ɛwɔ aduane no mu nnɔɔso a, wɔntumi nni.",Some people tend to cook their food with mako so that they can taste the food but others cannot eat it if there is not enough mako in the food.,"Some people always add chili to their food so that they can enjoy the taste, but for others, if there isn't enough chili in the food, they cannot eat it.",run_1,0.39794921875,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,39.794921875,,
"Yei nti, ɛmaa nnipa dodoɔ no ara kɔdii Owura J.B.Danquah amanyɔkuo no akyi 1951 mu no, wɔtoo aba maa Owura J.B.Danquah sɛ ɔnkɔka aborɔfo no mmarahyɛ badwa no ho nnyina Ghana anan mu, Nanso, 1954 ne 1956 mu no, wɔanto amma no bio.","As a result of that, a lot of people surported Mr. J.B. Danquah's political party. In 1951, Mr. J.B.Danquah was elected to the white parliament to represent Ghana. However, in 1954 and 1956, he was not elected again.","Because of this, it caused many people to support Mr. J.B. Danquah's political party in 1951, and they voted for Mr. J.B. Danquah to represent Ghana in the colonial legislative assembly; however, in 1954 and 1956, they did not vote for him again.",run_1,0.91650390625,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,91.650390625,,
"Akanfoɔ abrabɔ, wɔn nyamesom ne wɔn amammerɛ ne amanneɛ nyinaa akyi no, adeɛ baako nso a na wɔntoto no ase koraa ne agodie.","In Akan tradition, besides their way of worship, culture, and rituals, they also place great value on their games.","Beyond the Akan people's way of life, their religion, and all their traditions and customs, one other thing they never took for granted was entertainment.",run_1,0.748046875,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,74.8046875,,
"Ɛkyerε sε, sεdeε na nhwehwεmu binom a εdii kan baeε susuu sε na nnuaa no tumi de saa mframa yi dodo sie wᴐn mu no, εnyε saa na εteε seesei.","That is, as some earlier studies thought the trees were able to store large amounts of this gas internally, this is not the case now.","It means that, contrary to what some earlier studies suggested about trees being able to store that much of this gas within them, that is not the case now.",run_1,0.89453125,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,89.453125,,
"Ↄde afotuo ne adesrɛdeɛ too Ghanafoɔ nyinaa anim sɛ, anim anim yi ara, wɔnsesa akɔnnɔ a ɛmu yɛ den a wɔwɔ de ma nneɛma a wɔkra firi aman afoforɔ soɔ no.",He advised and appealed to all Ghanaians to change their strong desire to import goods.,"He presented advice and a plea to all Ghanaians to, right away, change the strong desire they have for items imported from other countries.",run_1,0.8740234375,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,87.40234375,,
"Yei nti, sɛ yɛka ahonidie a, ɛkyerɛ nneyɛɛ binom a yɛyɛ ma yɛn ho ne yɛn atenaeɛ ho te sɛdeɛ yɛde bɛbɔ yɛn ho ban afiri nyarewa bebrebe ho.","For this reason, when we talk about cleanliness, it means certain practices we do for ourselves and our environment such that we protect ourselves from many diseases.","Therefore, when we talk about hygiene, it refers to certain practices we perform for ourselves and our environment, such as how we can protect ourselves from many diseases.",run_1,0.9013671875,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,90.13671875,,
Wɔtumi hohoro ho we so saa ara anaasɛ wɔtumi nso de yɛ abomu anaa nkwan.,"They can be washed and eaten raw, or they can also be used to prepare food","It can be washed and eaten just like that, or it can also be used to make abomu or soup.",run_1,0.65771484375,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,65.771484375,,
"Wɔwoo sinitwani yi wɔ Ɔsanaa bosome, da a ɛtɔ so 28 wɔ afe 1984 mu. Ɔne ne hokani Prince Odianosen Okojie wɔ mmɔfra nnan.","The film was born on the 28th of October, She and her partner Prince Odianosen Okojie have four children.","This actress was born on August 28, 1984. She and her husband, Prince Odianosen Okojie, have four children.",run_1,0.9267578125,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,92.67578125,,
"Nna kakra bi ntam no, nsaa to trε ba onipa no nsa ho, ne bo so, n’akyi, ne serε ho, ne nan ho ne ne nan ase nyinaa.","Within a few days, rushes spread to the person’s arms, neck, back, chest, legs and feet.","A little bit of the cloth was dipped into it, and the dye was spread over the person's hands, chest, back, thighs, legs, and the entire soles of their feet.",run_1,0.313232421875,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,31.3232421875,,
Nana Kwadwo Agyemang Adinkra a na ɔyɛ Gyaaman hene na ɔyɛɛ saa agyinahyɛdeɛ yinom de ɔno ankasa din too so.,"Nana Kwadwo Agyemang Adinkra, a Gyaaman chief, is credited with designing the symbols and labeling them with his name","Nana Kwadwo Agyemang Adinkra, who was the King of Gyaaman, created these symbols and named them after himself.",run_1,0.8779296875,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,87.79296875,,
"Kokoram a ɛtɔ kɔkɔbo, faako a agyanan kɔtaa no mu no nso de ayamtim ba.","Cancer of the colon, where solid waste collects, can also cause constipation.","A sudden cough brings a warning, and the place where one sits firmly also brings patience.",run_1,0.10968017578125,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,10.968017578125,,
Mma wo werɛ mfiri sɛ wobɛkyɛ ama wo nuanom ne w'ayɔnkofoɔ ama wɔanya saa nimdeɛ yi bi.,Don't forget to share for your brethren and friends to also have this knowledge.,"Mother, do not forget to share this with your siblings and friends so they can also gain this knowledge.",run_1,0.447021484375,twi-eng,twi,eng,gemini-3.1-flash-lite-preview,output_combined/twi-eng/twi-eng_gemini-3.1-flash-lite-preview.csv,44.7021484375,,
